eta,n_states,unique_winners,consensus_winner,majority_winner,majority_count,mean_winner_margin,min_winner_margin,max_winner_margin
0.496122,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024672122758223836,0.024672122758223836,0.024672122758223836
0.496123,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024648968464473953,0.024648968464473953,0.024648968464473953
0.496124,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024625814170724958,0.024625814170724958,0.024625814170724958
0.496125,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024602659876974187,0.024602659876974187,0.024602659876974187
0.496126,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024579505583224304,0.024579505583224304,0.024579505583224304
0.496127,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02455635128947531,0.02455635128947531,0.02455635128947531
0.496128,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024533196995724538,0.024533196995724538,0.024533196995724538
0.496129,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024510042701975543,0.024510042701975543,0.024510042701975543
0.496130,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024486888408223884,0.024486888408223884,0.024486888408223884
0.496131,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02446373411447489,0.02446373411447489,0.02446373411447489
0.496132,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024440579820724118,0.024440579820724118,0.024440579820724118
0.496133,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024417425526975123,0.024417425526975123,0.024417425526975123
0.496134,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02439427123322435,0.02439427123322435,0.02439427123322435
0.496135,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024371116939475357,0.024371116939475357,0.024371116939475357
0.496136,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024347962645724586,0.024347962645724586,0.024347962645724586
0.496137,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024324808351973815,0.024324808351973815,0.024324808351973815
0.496138,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02430165405822393,0.02430165405822393,0.02430165405822393
0.496139,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.02427849976447405,0.02427849976447405,0.02427849976447405
0.496140,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024255345470725054,0.024255345470725054,0.024255345470725054
0.496141,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024232191176973394,0.024232191176973394,0.024232191176973394
0.496142,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024209036883226176,0.024209036883226176,0.024209036883226176
0.496143,24,1,balanced_3000_0_3000_12000,balanced_3000_0_3000_12000,24,0.024185882589474517,0.024185882589474517,0.024185882589474517
