protocol_id,ic_protocol,controller,internal_controller,motor,eta,trial_seed,source_csv,row_count,allocator_config,selected_candidate,r1,r2,r3,r4,fault_z,fault_vz,valid_prefault,contact_found,contact_t,contact_phase,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,max_angular_rate_radps,max_horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,tilt_ok,angular_rate_ok,drift_ok,safe_touchdown
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.492000,62800012,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p492_seed62800012.csv,4167,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.714736819267273,-0.004019307903945446,True,True,13.604017496109009,adaptive_brake,0.48924797773361206,0.008930764457790034,0.18574729561805725,0.46895274446618684,0.023682649887422805,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800001,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800001.csv,4212,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6947724223136902,-0.003362788585945964,True,True,14.485464334487915,adaptive_brake,0.4003143608570099,0.008768465047597101,0.1566547155380249,0.391006239200535,0.022714148300169847,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800002,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800002.csv,4233,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7014135122299194,-0.0035573358181864023,True,True,14.64395523071289,adaptive_brake,0.4059601426124573,0.008438766714093583,0.16378143429756165,0.3927021015196181,0.022623642643700544,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800003,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800003.csv,4167,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7268295288085938,-0.004433417692780495,True,True,14.251174926757812,adaptive_brake,0.4132482707500458,0.008594392675748755,0.15660421550273895,0.39632751481830786,0.022746306782037398,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800004,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800004.csv,4209,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7295748591423035,-0.003810394322499633,True,True,14.52476167678833,adaptive_brake,0.4185987710952759,0.008865715176929856,0.1542550027370453,0.39732123678037723,0.020953874892928506,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800005,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800005.csv,4227,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7176467776298523,-0.003926869481801987,True,True,14.6282320022583,adaptive_brake,0.4119582176208496,0.008653410427417147,0.15411698818206787,0.3910179201458833,0.02294970862131407,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800006,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800006.csv,4230,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7043401598930359,-0.003826938569545746,True,True,14.625357389450073,adaptive_brake,0.4098127484321594,0.00842007930539741,0.16942669451236725,0.38882275943250966,0.022559007549212234,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800007,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800007.csv,4158,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7040038108825684,-0.0039051740895956755,True,True,14.127559185028076,adaptive_brake,0.4113442301750183,0.008691388795151998,0.16060087084770203,0.4047273559986519,0.022636915651380214,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800008,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800008.csv,4191,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6999531984329224,-0.003868691623210907,True,True,14.345292091369629,adaptive_brake,0.41072922945022583,0.00885690630861947,0.14534296095371246,0.39951993809509256,0.022183198217612537,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800009,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800009.csv,4158,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7238978147506714,-0.004150161053985357,True,True,14.163755178451538,adaptive_brake,0.4158461391925812,0.007910313602446387,0.17106786370277405,0.3968743245610379,0.02603638275521328,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800010,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800010.csv,4206,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7123633027076721,-0.0036539214197546244,True,True,14.506439924240112,adaptive_brake,0.40155890583992004,0.008096681819741224,0.168962299823761,0.38882714496812365,0.024589921461437757,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800011,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800011.csv,4197,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7264832258224487,-0.003916379529982805,True,True,14.446666479110718,adaptive_brake,0.4209491014480591,0.00872582086162212,0.15309537947177887,0.3931138016591538,0.023296494336698306,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.494000,62800012,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p494_seed62800012.csv,4167,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7147917151451111,-0.004044611472636461,True,True,14.205692052841187,adaptive_brake,0.416372150182724,0.008770399011132576,0.15385106205940247,0.399482386048409,0.02238820862706852,False,True,True,True,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800001,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800001.csv,4212,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6951401829719543,-0.003917767200618982,True,True,15.310453653335571,adaptive_brake,0.31808969378471375,0.00802043639029432,0.11385726183652878,0.2951254282684459,0.021457238013454005,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800002,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800002.csv,4230,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7013276815414429,-0.0036380994133651257,True,True,15.42388129234314,adaptive_brake,0.327136754989624,0.008571399269967746,0.10116656124591827,0.29908078378197905,0.018338837212621056,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800003,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800003.csv,4167,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7267068028450012,-0.004248393699526787,True,True,15.086342573165894,adaptive_brake,0.3304916024208069,0.007747239695155102,0.10635283589363098,0.2938399544017506,0.02153113234311648,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800004,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800004.csv,4209,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7296442985534668,-0.003941096365451813,True,True,15.345471858978271,adaptive_brake,0.3345127999782562,0.00837692589201637,0.10260886698961258,0.30149014304867394,0.018648155109884375,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800005,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800005.csv,4227,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7176132798194885,-0.0035505362320691347,True,True,15.484560012817383,adaptive_brake,0.3234531283378601,0.0074847386202362915,0.11397357285022736,0.29082713351547756,0.02377070392018261,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800006,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800006.csv,4230,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7042925953865051,-0.0036335866898298264,True,True,15.386635541915894,adaptive_brake,0.33038094639778137,0.007829344991413212,0.10796645283699036,0.30793638561515174,0.019298253620202037,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800007,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800007.csv,4158,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7039970755577087,-0.003874806221574545,True,True,14.904779195785522,adaptive_brake,0.3314191997051239,0.008776056579733158,0.09190820902585983,0.30040928534174194,0.017380526514448626,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800008,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800008.csv,4191,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.6999301910400391,-0.003994526341557503,True,True,15.124447345733643,adaptive_brake,0.3269801735877991,0.008005427352104973,0.10697512328624725,0.29939938953924533,0.02083128390776485,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800009,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800009.csv,4158,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7239933609962463,-0.004088533576577902,True,True,14.985865592956543,adaptive_brake,0.3264453113079071,0.007153908185979366,0.1290435940027237,0.2952995103402922,0.025108781475161657,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800010,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800010.csv,4206,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7124098539352417,-0.0036185698118060827,True,True,15.305469274520874,adaptive_brake,0.32700127363204956,0.007390381927677119,0.12766756117343903,0.2946423015797105,0.023136383794775058,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800011,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800011.csv,4200,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7264083623886108,-0.003695412538945675,True,True,15.26400899887085,adaptive_brake,0.3356979787349701,0.008044529533014688,0.0991712361574173,0.2983146739717109,0.01983253633957569,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,pinv,pinv,2,0.496000,62800012,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_pinv_eta0p496_seed62800012.csv,4167,pinv_bounded_wls_w1_1_1_0.2_lambda1e-06,bounded_fault_aware_wls,0,0,0,0,0.7147121429443359,-0.003949682228267193,True,True,14.966089963912964,adaptive_brake,0.33098649978637695,0.0076543245948454235,0.11900956183671951,0.30361541533245384,0.02298920521424961,True,True,True,True,True,True
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800001,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800001.csv,4209,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6952124834060669,-0.003823530860245228,True,True,14.174890279769897,adaptive_brake,0.3346165716648102,0.014976242629553693,8.536126136779785,1.559966384201864,0.3369139791614741,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800002,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800002.csv,4233,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7014108300209045,-0.0034007749054580927,True,True,14.267263650894165,adaptive_brake,0.3516163229942322,0.015424861315202145,8.511619567871094,1.5481981974925734,0.33115041116176447,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800003,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800003.csv,4167,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7267963886260986,-0.003993325401097536,True,True,13.7637939453125,adaptive_brake,0.3691135048866272,0.015561649356996728,8.467947006225586,1.5398304251119563,0.3214680823074241,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800004,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800004.csv,4206,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7296192049980164,-0.003756213001906872,True,True,14.034693241119385,adaptive_brake,0.37105023860931396,0.015815784896796966,8.541847229003906,1.5590580707409087,0.32353449305743975,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800005,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800005.csv,4227,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.717612624168396,-0.003657340304926038,True,True,14.046484470367432,adaptive_brake,0.37003564834594727,0.016150378576039154,8.47549057006836,1.5353678783389972,0.3081742345789907,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800006,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800006.csv,4230,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7044810056686401,-0.003568691201508045,True,True,14.310406923294067,adaptive_brake,0.3498828113079071,0.015088384029183664,8.487591743469238,1.5679563252531765,0.3356461081143967,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800007,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800007.csv,4158,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7040563821792603,-0.0039043703582137823,True,True,13.625016927719116,adaptive_brake,0.3649715185165405,0.015429204337470618,8.493600845336914,1.5735362498111032,0.3088796800182495,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800008,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800008.csv,4191,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7000761032104492,-0.00397220253944397,True,True,13.988958835601807,adaptive_brake,0.35114797949790955,0.015061762794883362,8.516992568969727,1.5714402937392355,0.32979840274380706,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800009,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800009.csv,4158,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7239547967910767,-0.004162385128438473,True,True,13.80588960647583,adaptive_brake,0.3597356379032135,0.014403780863725037,8.501971244812012,1.5765909852901783,0.3278568503841937,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800010,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800010.csv,4206,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7124195694923401,-0.003646883647888899,True,True,13.89036226272583,adaptive_brake,0.3696931302547455,0.015057911213755996,8.529668807983398,1.5612228140468907,0.29741760763179054,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800011,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800011.csv,4198,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7262716889381409,-0.0038019861094653606,True,True,13.88356900215149,adaptive_brake,0.3740880787372589,0.0153568678817974,8.487915992736816,1.5613455485668208,0.30825822726399443,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.496000,62800012,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p496_seed62800012.csv,4167,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7147308588027954,-0.003948336001485586,True,True,13.725383281707764,adaptive_brake,0.3741788864135742,0.017627544387156326,8.496070861816406,1.5583485098782408,0.32944221369299986,False,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800001,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800001.csv,4212,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6952569484710693,-0.0037904493510723114,True,True,14.367522239685059,adaptive_brake,0.3345494270324707,0.01352461444919815,8.498786926269531,1.5517133944164765,0.3208198627935922,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800002,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800002.csv,4230,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7014277577400208,-0.0036136650014668703,True,True,14.626642227172852,adaptive_brake,0.3249828517436981,0.012970569690920239,8.465086936950684,1.5552936006967035,0.3227071024370165,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800003,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800003.csv,4167,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7267391681671143,-0.004391038790345192,True,True,14.126092433929443,adaptive_brake,0.33903712034225464,0.01398546598260141,8.450039863586426,1.534983394387455,0.3252828732400188,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800004,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800004.csv,4209,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7295510172843933,-0.0037314114160835743,True,True,14.464217185974121,adaptive_brake,0.3435383439064026,0.01391291178006234,8.487950325012207,1.5337591638259638,0.33181823961359047,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800005,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800005.csv,4227,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7175986766815186,-0.003947842866182327,True,True,14.765562295913696,adaptive_brake,0.32938191294670105,0.01288999254852414,8.474878311157227,1.5931066266247946,0.33248584434784095,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800006,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800006.csv,4230,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7043744921684265,-0.003660791087895632,True,True,14.608489513397217,adaptive_brake,0.32855895161628723,0.013456249132775749,8.466323852539062,1.555881176635215,0.327303344379421,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800007,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800007.csv,4158,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7039952874183655,-0.0039870962500572205,True,True,14.16584849357605,adaptive_brake,0.3269108831882477,0.01317815148824113,8.454066276550293,1.5708688255209875,0.3266082846990063,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800008,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800008.csv,4191,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.6999185085296631,-0.0037065469659864902,True,True,14.403926849365234,adaptive_brake,0.3234013319015503,0.01296041800237013,8.472475051879883,1.5507018244366506,0.32646359787542145,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800009,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800009.csv,4158,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7240108847618103,-0.004085321445018053,True,True,14.145774364471436,adaptive_brake,0.34555938839912415,0.013096361484321127,8.426793098449707,1.55963105786649,0.2907779267825461,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800010,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800010.csv,4206,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7124924659729004,-0.00377997406758368,True,True,14.46525526046753,adaptive_brake,0.3329382836818695,0.012964257441529332,8.442736625671387,1.5648464664248072,0.32061959528581324,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800011,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800011.csv,4197,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7263283729553223,-0.003858787240460515,True,True,14.406534910202026,adaptive_brake,0.3387512266635895,0.01288145707194234,8.490803718566895,1.5344550909429973,0.3155269756604168,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.497000,62800012,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p497_seed62800012.csv,4167,cem_tuned_boundary,balanced_3000_0_3000_12000,3000,0,3000,12000,0.7146854400634766,-0.004261480178683996,True,True,14.291651010513306,adaptive_brake,0.32373806834220886,0.012249989806409537,8.42584228515625,1.5657425050864366,0.3208969319606156,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.498000,62800001,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p498_seed62800001.csv,4212,cem_tuned_boundary,balanced_2000_0_2000_12000,2000,0,2000,12000,0.695160448551178,-0.0037936647422611713,True,True,15.187296390533447,adaptive_brake,0.2863745391368866,0.01021119679963169,8.41701889038086,1.5789276492515458,0.34498100125794984,True,True,True,False,True,False
nominal_m2_boundary_localization_v1,seeded_ic_v1,cem,qplite,2,0.498000,62800002,/home/suhas/crazysim_ws/safe-landing-ftc/results/final/model_sensitivity/nominal_m2_boundary/localization/trials/nominal_m2loc_cem_eta0p498_seed62800002.csv,4233,cem_tuned_boundary,balanced_2000_0_2000_12000,2000,0,2000,12000,0.7013391256332397,-0.0037538674660027027,True,True,15.244307518005371,adaptive_brake,0.28616565465927124,0.00990898018540552,8.441549301147461,1.5589612059265414,0.33036138575363017,True,True,True,False,True,False
