motor,eta,residual,rep,trial_seed,candidate,r1,r2,r3,r4,contact_found,safe_touchdown,contact_t,contact_phase,contact_z,fault_to_contact_s,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,file
1,0.496,9000,7,10970007,dose_r9000,0,0,9000,0,True,False,12.548454284667969,adaptive_brake,0.0245645008981227,2.621807813644409,0.3872848153114319,0.015498767350810764,0.133335530757904,0.03331662681920008,0.20399815997627108,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970007.csv
1,0.496,9000,8,10970008,dose_r9000,0,0,9000,0,True,False,12.584234237670898,adaptive_brake,0.0293693989515304,2.6199042797088623,0.3892450630664825,0.014242148294352013,0.0912009179592132,0.03185187045367811,0.22613401005652525,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970008.csv
1,0.496,9000,9,10970009,dose_r9000,0,0,9000,0,True,False,12.525160789489746,adaptive_brake,0.0255643129348754,2.6209723949432373,0.378206342458725,0.015372422377323398,0.1380239576101303,0.03186171786072645,0.23437607025610147,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970009.csv
1,0.496,9000,10,10970010,dose_r9000,0,0,9000,0,True,False,12.885085582733154,adaptive_brake,0.0283301211893558,2.679259777069092,0.3797877728939056,0.014711958421931423,0.1715646088123321,0.030558540405646723,0.2711893995182715,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970010.csv
1,0.496,9000,11,10970011,dose_r9000,0,0,9000,0,True,False,12.613512754440308,adaptive_brake,0.0275112371891737,2.621144533157347,0.3859489858150482,0.014862591502828131,0.1172803491353988,0.03039829426343983,0.24708853176509063,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970011.csv
1,0.496,9000,12,10970012,dose_r9000,0,0,9000,0,True,False,12.704494953155518,adaptive_brake,0.0288183186203241,2.620222568511961,0.38492152094841,0.01659216995694874,0.1570398807525634,0.03142141881273309,0.2533652877543028,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970012.csv
1,0.496,9000,13,10970013,dose_r9000,0,0,9000,0,True,False,12.467071771621704,adaptive_brake,0.027256092056632,2.5608971118927,0.3732889294624328,0.017446288713755292,0.1175795271992683,0.03322854902220388,0.24880157244582632,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970013.csv
1,0.496,9000,14,10970014,dose_r9000,0,0,9000,0,True,False,12.605225086212158,adaptive_brake,0.0284011214971542,2.599031925201416,0.3753561377525329,0.01607420639286592,0.1284094005823135,0.03172714688235452,0.23161392391889918,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970014.csv
1,0.496,9000,15,10970015,dose_r9000,0,0,9000,0,True,False,12.545424461364746,adaptive_brake,0.0289607141166925,2.5397515296936017,0.385549396276474,0.01740256254922871,0.1029541343450546,0.034067526915337716,0.22843332452540216,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970015.csv
1,0.496,9000,16,10970016,dose_r9000,0,0,9000,0,True,False,12.825647592544556,adaptive_brake,0.0252433530986309,2.6223208904266357,0.3994374275207519,0.015754737126100028,0.1298880726099014,0.03232838598136754,0.20438707123997432,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970016.csv
1,0.496,9000,17,10970017,dose_r9000,0,0,9000,0,True,False,12.766070365905762,adaptive_brake,0.0268368273973464,2.6598732471466064,0.3800626993179321,0.014080960285631232,0.139116883277893,0.03188714312023118,0.22665896359153992,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970017.csv
1,0.496,9000,18,10970018,dose_r9000,0,0,9000,0,True,False,12.383953332901,adaptive_brake,0.0248441249132156,2.6001245975494367,0.3959228694438934,0.015799788188256905,0.1086128801107406,0.031246773448714345,0.2571567748692127,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970018.csv
1,0.496,9000,19,10970019,dose_r9000,0,0,9000,0,True,False,12.644294500350952,adaptive_brake,0.025334583595395,2.6211891174316406,0.3766539990901947,0.015041571600939958,0.1145180314779281,0.030482200999104394,0.24604267046552183,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970019.csv
1,0.496,9000,20,10970020,dose_r9000,0,0,9000,0,True,False,12.687216520309448,adaptive_brake,0.0229472257196903,2.681083917617798,0.364176481962204,0.011836786804267198,0.0921303778886795,0.03214130857691088,0.2313388608882634,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970020.csv
1,0.496,9000,21,10970021,dose_r9000,0,0,9000,0,True,False,12.604838132858276,adaptive_brake,0.0232425592839717,2.620033025741577,0.3828513324260711,0.013938318373877502,0.0891970917582511,0.03273835566538419,0.23065702433564306,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970021.csv
1,0.496,9000,22,10970022,dose_r9000,0,0,9000,0,True,False,12.446908235549929,adaptive_brake,0.0264322943985462,2.5795168876647967,0.3822990953922272,0.015584590099341846,0.0889763459563255,0.03189438948289577,0.23844899289681357,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970022.csv
1,0.496,9000,23,10970023,dose_r9000,0,0,9000,0,True,False,12.43207550048828,adaptive_brake,0.0288081597536802,2.5669491291046107,0.403497040271759,0.014030137415716772,0.2813811004161834,0.03376593139885676,0.2082955261064702,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970023.csv
1,0.496,9000,24,10970024,dose_r9000,0,0,9000,0,True,False,12.664934158325195,adaptive_brake,0.0273475218564271,2.6019701957702637,0.3937177062034607,0.01447880308442779,0.1041864231228828,0.03168702320573894,0.22057338469326593,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970024.csv
1,0.496,9000,25,10970025,dose_r9000,0,0,9000,0,True,False,12.526066064834597,adaptive_brake,0.022326111793518,2.5797536373138445,0.3860399127006531,0.015311053675218268,0.1018211618065834,0.0328357059962539,0.25049481244217475,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970025.csv
1,0.496,9000,26,10970026,dose_r9000,0,0,9000,0,True,False,12.325674057006836,adaptive_brake,0.0287719722837209,2.5600061416625977,0.3899180293083191,0.0159280837481017,0.1289675533771515,0.03348387463200216,0.2123562829063498,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970026.csv
1,0.496,9000,27,10970027,dose_r9000,0,0,9000,0,True,False,12.603259325027466,adaptive_brake,0.0251652859151363,2.639225244522093,0.3829082250595093,0.014622193030556865,0.1284583359956741,0.03037732351515505,0.24664238323661566,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970027.csv
1,0.496,9000,28,10970028,dose_r9000,0,0,9000,0,True,False,12.648150444030762,adaptive_brake,0.0263322405517101,2.6421072483062744,0.3812873661518097,0.014796151724389488,0.1359411031007766,0.030483503067476086,0.24837594719030623,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970028.csv
1,0.496,9000,29,10970029,dose_r9000,0,0,9000,0,True,False,12.506638288497925,adaptive_brake,0.0242215283215045,2.6200323104858416,0.3854166567325592,0.015194181615188427,0.126532033085823,0.031393811298362634,0.2735902049117623,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970029.csv
1,0.496,9000,30,10970030,dose_r9000,0,0,9000,0,True,False,12.691307067871094,adaptive_brake,0.0281231012195348,2.659942865371704,0.379031777381897,0.015265599872133327,0.1645799577236175,0.03305943669173822,0.21651155010955983,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r9000_seed10970030.csv
1,0.496,10000,1,11070001,dose_r10000,0,0,10000,0,True,True,12.906802892684937,adaptive_brake,0.029562335461378,2.79980731010437,0.3270373940467834,0.01686414078601716,0.1717873364686966,0.027803160812687713,0.27727210796774826,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070001.csv
1,0.496,10000,2,11070002,dose_r10000,0,0,10000,0,True,False,12.904389142990112,adaptive_brake,0.0288434159010648,2.8402442932128906,0.3519695401191711,0.016135098230789832,0.1584736555814743,0.02698016018917592,0.25391639678630085,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070002.csv
1,0.496,10000,3,11070003,dose_r10000,0,0,10000,0,True,False,12.563490152359009,adaptive_brake,0.0285635069012641,2.7389769554138184,0.3645693659782409,0.015872105302852987,0.0852482169866561,0.02814387464448117,0.25397661640445474,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070003.csv
1,0.496,10000,4,11070004,dose_r10000,0,0,10000,0,True,False,12.904726028442385,adaptive_brake,0.0270378794521093,2.780064582824709,0.3666137456893921,0.016248773869363096,0.118168219923973,0.028335245499666272,0.25780490369765485,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070004.csv
1,0.496,10000,5,11070005,dose_r10000,0,0,10000,0,True,False,12.523968935012816,adaptive_brake,0.0297173429280519,2.7405593395233137,0.3514763712882995,0.017613480042548046,0.1259936839342117,0.02859212250342274,0.25896076032308085,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070005.csv
1,0.496,10000,6,11070006,dose_r10000,0,0,10000,0,True,False,12.58779764175415,adaptive_brake,0.0238750576972961,2.7422828674316406,0.364217609167099,0.017555525315661995,0.1216616705060005,0.028616941100432055,0.2806402524755593,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070006.csv
1,0.496,10000,7,11070007,dose_r10000,0,0,10000,0,True,False,12.779173374176024,adaptive_brake,0.0285873617976903,2.721131324768063,0.3671142160892486,0.019159797122099666,0.1546554714441299,0.030082293259645593,0.2586691236511429,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070007.csv
1,0.496,10000,8,11070008,dose_r10000,0,0,10000,0,True,False,12.545854091644289,adaptive_brake,0.0278984270989894,2.700160503387453,0.3679386377334595,0.018440806064131166,0.1163789480924606,0.029250910396337905,0.23959198349043193,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070008.csv
1,0.496,10000,9,11070009,dose_r10000,0,0,10000,0,True,False,12.647111654281616,adaptive_brake,0.0253202561289072,2.841219425201416,0.3532835245132446,0.015471132174414514,0.1537389457225799,0.02699179847146553,0.27810164661850395,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070009.csv
1,0.496,10000,10,11070010,dose_r10000,0,0,10000,0,True,False,12.60625171661377,adaptive_brake,0.0229950528591871,2.742436647415161,0.366026759147644,0.017358001687289105,0.1291532963514328,0.02765526559854108,0.2809184755228845,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070010.csv
1,0.496,10000,11,11070011,dose_r10000,0,0,10000,0,True,True,12.866359949111938,adaptive_brake,0.0283121075481176,2.8613998889923113,0.3483700454235077,0.01722052711812997,0.2033318728208542,0.027422701178333994,0.27815451406898756,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070011.csv
1,0.496,10000,12,11070012,dose_r10000,0,0,10000,0,True,False,12.690671682357788,adaptive_brake,0.0299669187515974,2.759960889816284,0.3553840816020965,0.018253181452524057,0.1559056937694549,0.027243838777264866,0.27587195477766496,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070012.csv
1,0.496,10000,13,11070013,dose_r10000,0,0,10000,0,True,False,12.50472116470337,adaptive_brake,0.0230618212372064,2.7191050052642805,0.358080118894577,0.01829340663716732,0.1324446052312851,0.03058763606921836,0.2647001158654873,qp_event_allocator_m1_eta0p496_seededdose_m1_eta0p496_r10000_seed11070013.csv
