file,valid_prefault,invalid_reason,fault_idx,fault_t,fault_z,fault_vz,max_prefault_z,min_prefault_z,rows_prefault
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950007.csv,True,,1468,9.82466959953308,0.707274854183197,-0.0038392504211515,0.7315407395362854,0.014999259263277,1469
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950008.csv,True,,1474,9.86421275138855,0.725578784942627,-0.0038535115309059,0.7504395246505737,0.0149992564693093,1475
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950009.csv,True,,1522,10.184524536132812,0.7153703570365906,-0.0037833692040294,0.7412256002426147,0.0149992583319544,1523
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950010.csv,True,,1528,10.225364685058594,0.71487957239151,-0.0036974609829485,0.7411071062088013,0.0149992536753416,1529
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950011.csv,True,,1501,10.05123257637024,0.7243436574935913,-0.0038763361517339,0.7502591609954834,0.0149992564693093,1502
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950012.csv,True,,1468,9.825931549072266,0.728489100933075,-0.0043112924322485,0.7536128163337708,0.0149992536753416,1469
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950013.csv,True,,1531,10.244299411773682,0.7040278315544128,-0.0036921899300068,0.7295352220535278,0.0149992611259222,1532
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950014.csv,True,,1471,9.846309900283812,0.7327908873558044,-0.0040898472070693,0.758246660232544,0.0149992546066641,1472
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950015.csv,True,,1477,9.884356260299684,0.6991112232208252,-0.0040335659869015,0.7233596444129944,0.0149992583319544,1478
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950016.csv,True,,1513,10.124263525009155,0.7021079659461975,-0.0038451778236776,0.7270452976226807,0.0149992536753416,1514
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950017.csv,True,,1480,9.902942895889282,0.7035558223724365,-0.0038905276451259,0.7277467250823975,0.0149992564693093,1481
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950018.csv,True,,1516,10.143796443939207,0.7123100757598877,-0.0037553876172751,0.7379556894302368,0.0149992574006319,1517
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950019.csv,True,,1486,9.944042682647703,0.7121515870094299,-0.0038414197042584,0.7368849515914917,0.0149992564693093,1487
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950020.csv,True,,1528,10.226784706115724,0.7035884261131287,-0.0036935992538928,0.7286831736564636,0.0149992611259222,1529
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950021.csv,True,,1480,9.905624628067017,0.6973399519920349,-0.0036893372889608,0.7206527590751648,0.0149992601945996,1481
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950022.csv,True,,1498,10.023971557617188,0.7155966758728027,-0.0037101451307535,0.7403507232666016,0.0149992583319544,1499
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950023.csv,True,,1495,10.006402015686035,0.7311049103736877,-0.0039575858972966,0.756564199924469,0.0149992564693093,1496
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950024.csv,True,,1513,10.124393463134766,0.7159230709075928,-0.0038404872175306,0.7414207458496094,0.014999259263277,1514
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950025.csv,True,,1519,10.166259050369264,0.7003362774848938,-0.0038962473627179,0.7254418134689331,0.0149992536753416,1520
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950026.csv,True,,1468,9.82417607307434,0.7223579287528992,-0.0041293855756521,0.747238278388977,0.0149992564693093,1469
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950027.csv,True,,1516,10.145710945129396,0.7156819701194763,-0.0038311639800667,0.7415704727172852,0.0149992555379867,1517
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950028.csv,True,,1471,9.84622073173523,0.7284409999847412,-0.0040840953588485,0.7537986636161804,0.0149992611259222,1472
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950029.csv,True,,1468,9.827171087265016,0.7257664799690247,-0.0039068022742867,0.7505096793174744,0.0149992601945996,1469
qp_event_allocator_m1_eta0p493_seededfine_qplite_m1_eta0p493_seed14950030.csv,True,,1522,10.18315291404724,0.7196956872940063,-0.003763236105442,0.7457380890846252,0.0149992564693093,1523
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960001.csv,True,,1516,10.153600931167604,0.6988604068756104,-0.0035152365453541,0.7243615984916687,0.014999252744019,1517
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960002.csv,True,,1474,9.866804599761965,0.699279248714447,-0.0037253166083246,0.7229479551315308,0.014999259263277,1475
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960003.csv,True,,1474,9.86812448501587,0.7253718972206116,-0.0041144234128296,0.750163197517395,0.0149992601945996,1475
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960004.csv,True,,1531,10.243552446365356,0.7274675369262695,-0.0036829221062362,0.7538602948188782,0.0149992564693093,1532
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960005.csv,True,,1522,10.190237522125244,0.702594518661499,-0.0039127082563936,0.7275062203407288,0.014999272301793,1523
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960006.csv,True,,1519,10.16890835762024,0.7074853181838989,-0.0034946976229548,0.7325065732002258,0.0149992546066641,1520
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960007.csv,True,,1510,10.111034870147703,0.7310393452644348,-0.0039516994729638,0.7574021220207214,0.0149992583319544,1511
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960008.csv,True,,1477,9.882933855056764,0.7004851698875427,-0.0036912164650857,0.7241663932800293,0.0149992536753416,1478
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960009.csv,True,,1522,10.185133934020996,0.7142452597618103,-0.0035579334944486,0.7398797273635864,0.0149992564693093,1523
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960010.csv,True,,1528,10.22389817237854,0.7072712779045105,-0.0037758280523121,0.7325646877288818,0.014999259263277,1529
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960011.csv,True,,1465,9.80543041229248,0.7100422382354736,-0.0042416951619088,0.7348318099975586,0.0149992564693093,1466
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960012.csv,True,,1486,9.942878484725952,0.7025778293609619,-0.0038132895715534,0.7265312075614929,0.0149992546066641,1487
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960013.csv,True,,1501,10.044546842575071,0.7021910548210144,-0.0035300466697663,0.7271187901496887,0.0149992574006319,1502
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960014.csv,True,,1531,10.245498657226562,0.7086104154586792,-0.003810407128185,0.734291672706604,0.0149992564693093,1532
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960015.csv,True,,1525,10.204203367233276,0.7106438279151917,-0.0035803883802145,0.7359671592712402,0.0149992564693093,1526
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960016.csv,True,,1474,9.865604639053345,0.7120048403739929,-0.0038193843793123,0.7363584637641907,0.0149992536753416,1475
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960017.csv,True,,1501,10.04490613937378,0.7242827415466309,-0.0039359857328236,0.7496399879455566,0.0149992546066641,1502
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960018.csv,True,,1522,10.18291974067688,0.7069209218025208,-0.0037877866998314,0.7326148748397827,0.0149992564693093,1523
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960019.csv,True,,1468,9.82446265220642,0.6999624371528625,-0.0037423789035528,0.7235397696495056,0.0149992555379867,1469
qp_event_allocator_m1_eta0p494_seededfine_cem_m1_eta0p494_seed19960020.csv,True,,1477,9.88412070274353,0.7243800163269043,-0.0039833658374845,0.7494218349456787,0.0149992546066641,1478
