configuration,motor,trial_seed,source_csv,rows,actual_fault_t,fault_z,fault_vz,contact_found,contact_t,fault_to_contact_s,safe_touchdown,vertical_speed_mps,vertical_speed_margin_mps,horizontal_speed_mps,max_tilt_deg,angular_rate_radps,horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,roll_pitch_ok,angular_rate_ok,drift_ok
cem_tuned,4,44980007,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980007.csv,4209,10.10621452331543,0.7225542068481445,-0.003968044184148312,True,13.646298170089722,3.540083646774292,False,0.3512052297592163,-0.0012052297592163308,0.018625317867594762,0.008868293836712837,0.018389765829167883,0.3218344135832732,False,True,True,True,True
cem_tuned,4,44980008,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980008.csv,4185,9.946866750717163,0.7107217907905579,-0.0037373416125774384,True,13.427695274353027,3.4808285236358643,True,0.34877216815948486,0.0012278318405151145,0.020117572750594184,0.015600633807480335,0.019365248668037478,0.2721224545941865,True,True,True,True,True
cem_tuned,4,44980009,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980009.csv,4230,10.244425296783447,0.7120084166526794,-0.00363006885163486,True,13.805744647979736,3.561319351196289,True,0.34480470418930054,0.005195295810699441,0.019994585777840187,0.04215236008167267,0.01862100677522976,0.3564560836248351,True,True,True,True,True
cem_tuned,4,44980010,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980010.csv,4167,9.832394123077393,0.7239639759063721,-0.004212354309856892,True,13.312437295913696,3.4800431728363037,False,0.3546956777572632,-0.004695677757263206,0.01938427325493989,0.01728133298456669,0.019753302684461713,0.31909334056427263,False,True,True,True,True
cem_tuned,4,44980011,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980011.csv,4221,10.182908535003662,0.7271405458450317,-0.003909580409526825,True,13.863074779510498,3.680166244506836,True,0.3435862064361572,0.006413793563842751,0.019670732928951197,0.09995076805353165,0.019433187059923616,0.33714555637074517,True,True,True,True,True
cem_tuned,4,44980012,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980012.csv,4167,9.825246095657349,0.7332747578620911,-0.004069268237799406,True,13.485194683074951,3.6599485874176025,True,0.3490467071533203,0.0009532928466796653,0.020268419867137025,0.09388261288404465,0.019556051800739643,0.3052769381439894,True,True,True,True,True
cem_tuned,4,44980013,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980013.csv,4227,10.225245952606201,0.7020689249038696,-0.0037128606345504522,True,13.905035734176636,3.6797897815704346,True,0.322609543800354,0.027390456199645974,0.017877298924432912,0.07946551591157913,0.019482583595589482,0.3035249923370213,True,True,True,True,True
cem_tuned,4,44980014,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980014.csv,4161,9.784285306930542,0.7329458594322205,-0.004422531463205814,True,13.385523080825806,3.6012377738952637,True,0.347831666469574,0.002168333530426003,0.020177715433258643,0.06755898147821426,0.020639366364868482,0.3418882831533734,True,True,True,True,True
cem_tuned,4,44980015,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980015.csv,4176,9.9060697555542,0.7296706438064575,-0.004052574746310711,True,13.447208881378174,3.5411391258239746,False,0.35584068298339844,-0.00584068298339846,0.019516410515327414,0.016617557033896446,0.019634738429436017,0.31242982596551483,False,True,True,True,True
cem_tuned,4,44980016,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980016.csv,4212,10.125729084014893,0.711543619632721,-0.003999962471425533,True,13.704711437225342,3.578982353210449,True,0.3372212052345276,0.01277879476547239,0.02032728241472205,0.06284549832344055,0.02004791229556314,0.34043595468924437,True,True,True,True,True
cem_tuned,4,44980017,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980017.csv,4185,9.945827007293701,0.7171645760536194,-0.004098693374544382,True,13.564689636230469,3.6188626289367676,True,0.33587920665740967,0.01412079334259031,0.020778730006610974,0.09798167645931244,0.018433692333237713,0.32595789475785103,True,True,True,True,True
cem_tuned,4,44980018,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980018.csv,4193,10.006666421890259,0.709294855594635,-0.003661493305116892,True,13.633537292480469,3.62687087059021,True,0.33131977915763855,0.018680220842361428,0.018310150216919497,0.07784676551818848,0.018357233119424846,0.3496143969736681,True,True,True,True,True
cem_tuned,4,44980019,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980019.csv,4227,10.22373366355896,0.7261660099029541,-0.003466304624453187,True,13.683793783187866,3.4600601196289062,False,0.357950896024704,-0.007950896024704002,0.019670963225974718,0.009694617241621017,0.018671866203922062,0.283739024650822,False,True,True,True,True
cem_tuned,4,44980020,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980020.csv,4182,9.922917366027832,0.7180818319320679,-0.003986002877354622,True,13.56386113166809,3.640943765640259,True,0.3351134955883026,0.014886504411697365,0.02021450980589636,0.09414147585630417,0.018270198750896447,0.32755635991019416,True,True,True,True,True
cem_tuned,4,44980021,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980021.csv,4170,9.867528438568115,0.6938334107398987,-0.003774448065087199,True,13.468383550643921,3.6008551120758057,True,0.3239296078681946,0.026070392131805398,0.02065051060450178,0.08746589720249176,0.019439243451647235,0.29927423457590496,True,True,True,True,True
cem_tuned,4,44980022,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980022.csv,4230,10.245474100112915,0.696773886680603,-0.003692260477691889,True,13.865280151367188,3.6198060512542725,True,0.3306194245815277,0.019380575418472268,0.022104207173311616,0.13098567724227905,0.018458980075426602,0.3041417153120013,True,True,True,True,True
cem_tuned,4,44980023,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980023.csv,4170,9.850562810897827,0.714505672454834,-0.0038965342100709677,True,13.391845703125,3.541282892227173,True,0.34837034344673157,0.0016296565532684104,0.021059228873927898,0.06089336797595024,0.01967156390969626,0.3122849512168396,True,True,True,True,True
cem_tuned,4,44980024,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980024.csv,4197,10.025222063064575,0.7045088410377502,-0.0039110686630010605,True,13.60519528388977,3.5799732208251953,True,0.33111798763275146,0.018882012367248513,0.021006090926968708,0.08996554464101791,0.019642513664896662,0.3534099347025162,True,True,True,True,True
cem_tuned,4,44980025,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980025.csv,4185,9.945205688476562,0.6948704123497009,-0.003572351299226284,True,13.44424843788147,3.4990427494049072,True,0.3400856852531433,0.009914314746856667,0.020978823046578426,0.04255470633506775,0.02070611129494722,0.31391657325787015,True,True,True,True,True
cem_tuned,4,44980026,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980026.csv,4203,10.085045099258423,0.7017167806625366,-0.0036010523326694965,True,13.688156843185425,3.603111743927002,True,0.33723971247673035,0.012760287523269631,0.021547760525591892,0.10098379850387573,0.020052703201413415,0.32098134994804783,True,True,True,True,True
cem_tuned,4,44980027,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980027.csv,3975,9.965480089187622,0.7338661551475525,-0.003933626227080822,True,13.605520486831665,3.640040397644043,False,0.3540163040161133,-0.0040163040161133035,0.019755788645096323,0.07450315356254578,0.019551694305155437,0.322944089757076,False,True,True,True,True
cem_tuned,4,44980028,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980028.csv,4167,9.826953411102295,0.7216378450393677,-0.004219054710119963,True,13.446027040481567,3.6190736293792725,True,0.3415035307407379,0.008496469259262063,0.019707755003910924,0.06871546059846878,0.01945171339729959,0.332458771047019,True,True,True,True,True
cem_tuned,4,44980029,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980029.csv,4206,10.087738752365112,0.7264614105224609,-0.003644985146820545,True,13.72781229019165,3.640073537826538,True,0.3392409086227417,0.010759091377258279,0.02003129728622821,0.0887729600071907,0.01746538482195444,0.31673300535180626,True,True,True,True,True
cem_tuned,4,44980030,logs/qp_event_allocator_m4_eta0p496_seededfine_cem_m4_eta0p496_seed44980030.csv,4173,9.864160537719727,0.7129602432250977,-0.003938495647162199,True,13.42321252822876,3.559051990509033,True,0.3454071879386902,0.004592812061309792,0.01941975911478532,0.02464284934103489,0.019585329938056263,0.3367073061605285,True,True,True,True,True
