protocol_id,ic_protocol,controller,internal_controller,motor,eta,trial_seed,source_csv,row_count,allocator_config,selected_candidate,r1,r2,r3,r4,fault_z,fault_vz,valid_prefault,contact_found,contact_t,contact_phase,vertical_speed_mps,horizontal_speed_mps,max_tilt_deg,max_angular_rate_radps,max_horizontal_drift_m,vertical_speed_ok,horizontal_speed_ok,tilt_ok,angular_rate_ok,drift_ok,safe_touchdown,condition_id,expected_candidate,expected_r1,expected_r2,expected_r3,expected_r4,policy_match,selected_candidate_verified,selected_r1_verified,selected_r2_verified,selected_r3_verified,selected_r4_verified,validation_basis
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000001,/tmp/m2_fixed_validation_s4_w26nt/adapted_trial.csv,4179,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7231451272964478,-0.003993999678641558,True,True,15.543147563934326,adaptive_brake,0.23341085016727448,0.010503238525037104,8.273292541503906,1.4845760253620985,0.2872653716024993,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000002,/tmp/m2_fixed_validation_ljz0dawc/adapted_trial.csv,4206,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7324017286300659,-0.0038556538056582212,True,True,16.025869607925415,adaptive_brake,0.21103370189666748,0.008791330885187298,8.192790031433105,1.4767082842865582,0.28946634300392887,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000003,/tmp/m2_fixed_validation_tqyb1rxf/adapted_trial.csv,4215,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7259947657585144,-0.004045233130455017,True,True,16.024094820022583,adaptive_brake,0.21979734301567078,0.009104379866524317,8.224364280700684,1.4851962548223376,0.29097534959683474,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000004,/tmp/m2_fixed_validation_acqd5vfy/adapted_trial.csv,4173,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.695469319820404,-0.003661686321720481,True,True,15.592163562774658,adaptive_brake,0.22051632404327393,0.009886122410022267,8.227215766906738,1.4936240476155442,0.2882944606144051,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000005,/tmp/m2_fixed_validation_vdslw96f/adapted_trial.csv,4209,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7264528870582581,-0.0039582583121955395,True,True,16.12389302253723,landing_ramp,0.21227183938026428,0.008868207685653134,8.193830490112305,1.4793159219989995,0.2905053160024766,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000006,/tmp/m2_fixed_validation_6npx7k91/adapted_trial.csv,4205,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7332717180252075,-0.0038282987661659718,True,True,16.48610830307007,landing_ramp,0.19774644076824188,0.008293861711323458,8.203402519226074,1.447457611700424,0.3047933369519822,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000007,/tmp/m2_fixed_validation_9ieht433/adapted_trial.csv,4176,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7204505205154419,-0.004158081486821175,True,True,16.16316246986389,landing_ramp,0.20300647616386414,0.008388338547014021,8.203084945678711,1.4908946438650945,0.3088737517489101,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000008,/tmp/m2_fixed_validation_nbfkvc0u/adapted_trial.csv,4218,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7211146950721741,-0.003790471004322171,True,True,16.10933566093445,adaptive_brake,0.22007149457931519,0.008700103146180412,8.214988708496094,1.4873013345084902,0.29833022346754734,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000009,/tmp/m2_fixed_validation_cjca12lc/adapted_trial.csv,4161,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7081683874130249,-0.004142715595662594,True,True,15.325406789779663,adaptive_brake,0.22143861651420593,0.010406528322101595,8.161898612976074,1.4674448558522877,0.28006314195539495,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
nominal_m2_fixed_candidate_counterfactual_v1,seeded_ic_v1,manual,qplite,2,0.499675,63000010,/tmp/m2_fixed_validation__hf_vrjw/adapted_trial.csv,4210,manual_residual_sweep,opp_m4_11000,0,0,0,11000,0.7177194356918335,-0.003851381130516529,True,True,16.006629705429077,adaptive_brake,0.21093407273292542,0.00954608125252651,8.182380676269531,1.463802117968619,0.27996346191424865,True,True,True,True,True,True,fixed_opp_m4_11000,opp_m4_11000,0,0,0,11000,True,opp_m4_11000,0,0,0,11000,base_validator_plus_exact_manual_policy_checks
